Step,height (mm),Frequency (GHz),Q raw,Q spline,Loss (dB),,mm_p_step,Holder Material,Sample,OD base (mm),OD top (mm),Length (mm),Length wo base (mm),ID (mm),WG_length (mm),WG_d (mm),WG_a (mm),Mode,Aeff_E,Aeff_H
0.0,0.0,1.18131,4958.74271980192,4970.666666666667
250.0,0.45,1.1813109375,4958.64332937496,4967.404730617608
500.0,0.9,1.1813103125,4959.123500833975,4967.402102496715
750.0,1.3499999999999999,1.18131,4958.839206032056,4970.666666666667
1000.0,1.8,1.18131015625,4958.7519675925305,4970.667324128863
1250.0,2.25,1.18130984375,4957.743110949718,4970.66600920447
1500.0,2.6999999999999997,1.18131140625,4959.438449104154,4970.67258382643
1750.0,3.15,1.1813109375,4957.9982668230405,4967.404730617608
2000.0,3.6,1.181309375,4958.5014308098025,4970.664036817883
2250.0,4.05,1.1813121875,4958.995445369341,4967.409986859396
2500.0,4.5,1.18131109375,4957.664864058246,4970.671268902038
2750.0,4.95,1.18131171875,4955.347513359202,4970.6738987508215
3000.0,5.3999999999999995,1.18131046875,4958.720131700919,4970.668639053254
3250.0,5.85,1.18130921875,4957.184813435152,4967.397503285151
3500.0,6.3,1.18130953125,4958.558470667747,4967.398817345598
3750.0,6.75,1.18131203125,4956.343595348946,4970.675213675214
4000.0,7.2,1.18131140625,4957.783354361143,4970.67258382643
4250.0,7.6499999999999995,1.181311875,4956.989340509367,4970.674556213018
4500.0,8.1,1.1813109375,4957.5112708892775,4967.404730617608
4750.0,8.549999999999999,1.18130984375,4957.243388942409,4967.400131406044
5000.0,9.0,1.18130984375,4956.009793014592,4967.400131406044
5250.0,9.45,1.18131125,4955.985667476077,4970.671926364234
5500.0,9.9,1.18131,4955.040549716728,4967.400788436268
5750.0,10.35,1.18131046875,4954.184623803519,4967.402759526938
6000.0,10.799999999999999,1.181310625,4954.655075775408,4964.141825344715
6250.0,11.25,1.1813103125,4952.588716636196,4964.140512147078
6500.0,11.7,1.181309375,4951.474126679148,4964.136572554169
6750.0,12.15,1.18130953125,4953.398808930568,4964.137229152988
7000.0,12.6,1.1813109375,4952.354500514719,4964.14313854235
7250.0,13.049999999999999,1.18130859375,4950.720784495719,4960.8759842519685
7500.0,13.5,1.1813103125,4951.0393642343,4964.140512147078
7750.0,13.95,1.18131,4948.1445178378035,4957.628852459016
8000.0,14.4,1.181309375,4947.805823352543,4960.879265091863
8250.0,14.85,1.18131109375,4946.43300486778,4957.6334426229505
8500.0,15.299999999999999,1.18130984375,4944.758839590431,4957.628196721312
8750.0,15.75,1.1813103125,4945.173881409402,4957.6301639344265
9000.0,16.2,1.18130953125,4944.05625969149,4954.378112712975
9250.0,16.65,1.1813096875,4944.280271180907,4954.37876802097
9500.0,17.099999999999998,1.18130953125,4942.962765785034,4957.626885245902
9750.0,17.55,1.18130921875,4944.015303508653,4954.376802096986
10000.0,18.0,1.181308125,4942.687758011582,4951.127701375246
10250.0,18.45,1.181309375,4939.166293010441,4951.132940406025
10500.0,18.9,1.18130875,4939.042875985816,4951.130320890636
10750.0,19.349999999999998,1.18131046875,4940.348084507614,4951.137524557957
11000.0,19.8,1.181309375,4938.775832220581,4951.132940406025
11250.0,20.25,1.18130828125,4938.191108861016,4947.888089005236
11500.0,20.7,1.181308125,4935.557783515549,4947.887434554974
11750.0,21.15,1.18130859375,4936.071005742066,4944.653368214519
12000.0,21.599999999999998,1.1813109375,4934.139140815099,4947.899214659686
12250.0,22.05,1.1813096875,4933.146872670758,4944.657946370176
12500.0,22.5,1.18130859375,4933.740651981381,4944.653368214519
12750.0,22.95,1.1813096875,4932.332005233188,4941.42614379085
13000.0,23.4,1.18130921875,4931.587297410257,4944.6559843034665
13250.0,23.849999999999998,1.18130796875,4929.926557021485,4941.418954248366
13500.0,24.3,1.18130875,4930.529763845758,4941.422222222222
13750.0,24.75,1.181309375,4928.708704199603,4938.197256694971
14000.0,25.2,1.18130921875,4927.812002673005,4941.424183006536
14250.0,25.65,1.1813084375,4928.053565112505,4938.193337687786
14500.0,26.099999999999998,1.181308125,4926.2337026024325,4938.192031352058
14750.0,26.55,1.1813084375,4925.676670739782,4934.969973890339
15000.0,27.0,1.1813090625,4924.503960756575,4938.1959503592425
15250.0,27.45,1.1813103125,4924.428777743677,4934.977806788512
15500.0,27.9,1.18130828125,4923.580891544752,4934.969321148825
15750.0,28.349999999999998,1.1813084375,4922.647306683158,4934.969973890339
16000.0,28.8,1.1813075,4922.701743810033,4934.966057441253
16250.0,29.25,1.18130890625,4922.2769345675415,4934.971932114882
16500.0,29.7,1.18130640625,4920.551159456396,4931.742335290281
16750.0,30.15,1.1813075,4920.445766612545,4931.746901500326
17000.0,30.599999999999998,1.1813065625,4919.382421183682,4931.742987606001
17250.0,31.05,1.181308125,4917.985813872374,4928.534550195567
17500.0,31.5,1.1813071875,4917.804522624533,4931.745596868885
17750.0,31.95,1.18130828125,4917.138106110478,4931.75016307893
18000.0,32.4,1.18130640625,4917.5955578594,4931.742335290281
