Step,height (mm),Frequency (GHz),Q raw,Q spline,Loss (dB),,mm_p_step,Holder Material,Sample,OD base (mm),OD top (mm),Length (mm),Length wo base (mm),ID (mm),WG_length (mm),WG_d (mm),WG_a (mm),Mode,Aeff_E,Aeff_H
,,1.390136875,5055.043181818181,5004.470458725054
,,1.390136875,5055.043181818181,5003.655822210095
,,1.390136875,5055.043181818181,5004.672398408674
,,1.390136875,5055.043181818181,5004.17965538084
,,1.390136875,5055.043181818181,5003.871485164712
,,1.390136875,5055.043181818181,5003.936652163759
,,1.390136875,4998.244943820225,5003.538796480858
,,1.390136875,4998.244943820225,5003.091601484358
,,1.39013375,4998.233707865169,5004.708332090656
,,1.390133125,5055.029545454546,5003.924526140832
,,1.39013,4998.220224719101,5003.811203248695
,,1.390126875,5055.006818181818,5002.592137853229
,,1.390120625,4998.1865168539325,5002.097652619688
,,1.39011375,5054.959090909091,5002.779141287211
,,1.390100625,4998.114606741573,5001.490235174274
,,1.390084375,5054.852272727273,4999.755439800361
,,1.390064375,4997.984269662921,4998.012380144955
,,1.390038125,4997.889887640449,4994.989969360123
,,1.39000875,4997.784269662921,4991.586174723889
,,1.3899725,4997.65393258427,4984.880393258491
,,1.38993875,4997.532584269663,4980.425949981426
,,1.389899375,4997.391011235955,4973.366261320758
,,1.38985625,4997.23595505618,4965.852442200313
,,1.389813125,4941.557777777778,4956.901795688151
,,1.389769375,4941.402222222222,4947.267556923208
,,1.38972,4941.2266666666665,4936.843625538545
,,1.38967,4941.0488888888885,4926.743641294698
,,1.389616875,4886.564835164835,4913.693257617914
,,1.38956375,4940.671111111111,4902.177259824148
,,1.38951,4886.189010989011,4888.633096859722
,,1.389450625,4885.98021978022,4876.678770248558
,,1.389390625,4885.7692307692305,4863.681681058539
,,1.389330625,4832.454347826087,4850.604603932624
,,1.389270625,4832.245652173913,4837.991695393833
,,1.3892075,4832.026086956522,4825.3256260174385
,,1.38914125,4831.795652173913,4811.433884368074
,,1.3890775,4831.573913043479,4798.8961527140345
,,1.389014375,4779.404301075268,4784.169088053368
,,1.388944375,4779.163440860215,4768.773684584131
,,1.3888775,4778.933333333333,4754.713121622641
,,1.388808125,4778.694623655914,4740.225871335632
,,1.38874125,4727.629787234043,4725.902147209555
,,1.388668125,4727.38085106383,4710.599504162489
,,1.388598125,4677.3831578947365,4695.872393645406
,,1.388525,4677.136842105263,4681.687206350699
,,1.38845125,4676.888421052631,4668.7008140112
,,1.388378125,4676.642105263158,4654.43530908307
,,1.38829875,4627.6625,4640.079225677249
,,1.388221875,4627.40625,4626.756244243112
,,1.388141875,4627.139583333334,4613.79944172814
,,1.388065,4626.883333333333,4601.044677066246
,,1.387985,4578.919587628866,4587.788973805934
,,1.38789875,4578.635051546392,4576.3589980641655
,,1.38781875,4578.371134020618,4564.78649720575
,,1.387735625,4578.096907216494,4550.629520973455
,,1.387655625,4531.120408163265,4540.436262039624
,,1.387569375,4530.838775510204,4528.817925486418
,,1.387485625,4530.565306122449,4516.0892654512845
,,1.38739625,4530.2734693877555,4504.728635649703
,,1.387309375,4484.232323232323,4491.995126634046
,,1.38721625,4529.685714285714,4482.970458876099
,,1.387129375,4483.650505050505,4468.047830630489
,,1.387039375,4483.359595959596,4457.127545894725
,,1.3869525,4438.248,4444.958728739612
,,1.386853125,4437.93,4432.3587250108785
,,1.386759375,4437.63,4422.782031119544
,,1.38666625,4437.332,4410.222468736209
,,1.386573125,4393.10297029703,4395.408489950514
,,1.386466875,4392.766336633664,4383.6192316524375
,,1.386373125,4392.469306930693,4367.237848656823
,,1.38627,4349.082352941176,4353.634342751903
,,1.386154375,4348.719607843137,4338.279479582891
,,1.38605,4348.392156862745,4329.851134185259
,,1.38594375,4305.844660194175,4308.379551293281
,,1.385818125,4305.454368932039,4284.026944625396
,,1.38571375,4263.734615384616,4270.4131437151555
,,1.3855975,4263.376923076923,4243.726446715937
,,1.38545625,4222.342857142857,4216.3430396941185
,,1.385281875,4181.983018867924,4176.409444947038
